,Qdot,upstream,downstream,x,h,P,E
2024-01-11 20:00:00,7420.0,0.54,0.37099999999999994,1,0.1690000000000001,12276940.712400008,44196986564.64003
2024-01-11 21:00:00,7420.0,0.5300000000000001,0.36599999999999994,1,0.1640000000000002,11913717.614400016,42889383411.84006
2024-01-11 22:00:00,7420.0,0.52,0.37499999999999994,1,0.14500000000000007,10533469.842000006,37920491431.20002
2024-01-11 23:00:00,7420.0,0.52,0.37899999999999995,1,0.14100000000000007,10242891.363600006,36874408908.96002
2024-01-12 00:00:00,7420.0,0.52,0.37899999999999995,1,0.14100000000000007,10242891.363600006,36874408908.96002
2024-01-12 01:00:00,7420.0,0.5199999999999999,0.37599999999999995,1,0.14399999999999996,10460825.222399998,37658970800.63999
2024-01-12 02:00:00,7420.000000000001,0.51,0.37699999999999995,1,0.13300000000000006,9661734.406800006,34782243864.48002
2024-01-12 03:00:00,7420.0,0.51,0.38099999999999995,1,0.12900000000000006,9371155.928400006,33736161342.24002
2024-01-12 04:00:00,7420.000000000001,0.51,0.382,1,0.128,9298511.3088,33474640711.680004
2024-01-12 05:00:00,7419.999999999999,0.5,0.38099999999999995,1,0.11900000000000005,8644709.732400004,31120955036.640015
2024-01-12 06:00:00,7420.0,0.5,0.38299999999999995,1,0.11700000000000005,8499420.493200004,30597913775.520016
2024-01-12 07:00:00,7420.0,0.5,0.383,1,0.11699999999999999,8499420.4932,30597913775.52
2024-01-12 08:00:00,7420.000000000001,0.5,0.383,1,0.11699999999999999,8499420.4932,30597913775.52
2024-01-12 09:00:00,7419.999999999999,0.48,0.383,1,0.09699999999999998,7046528.101199998,25367501164.319992
2024-01-12 10:00:00,7420.0,0.48000000000000004,0.38899999999999996,1,0.09100000000000008,6610660.383600007,23798377380.960026
2024-01-12 11:00:00,7420.0,0.47,0.39099999999999996,1,0.07900000000000001,5738924.948400002,20660129814.240005
2024-01-12 12:00:00,7420.000000000001,0.47,0.39199999999999996,1,0.07800000000000001,5666280.328800002,20398609183.680008
2024-01-12 13:00:00,7420.0,0.46,0.39399999999999996,1,0.06600000000000006,4794544.893600005,17260361616.96002
2024-01-12 14:00:00,7420.0,0.45000000000000007,0.4,1,0.050000000000000044,3632230.9800000037,13076031528.000013
2024-01-12 15:00:00,7420.0,0.43,0.408,1,0.02200000000000002,1598181.6312000016,5753453872.320005
2024-01-12 16:00:00,7420.0,0.4000000000000001,0.4169999999999999,0,-0.01699999999999985,-0.0,-0.0
2024-01-12 17:00:00,7420.0,0.37,0.43299999999999994,0,-0.06299999999999994,-0.0,-0.0
2024-01-12 18:00:00,7420.000000000001,0.3499999999999999,0.481,0,-0.13100000000000006,-0.0,-0.0
2024-01-12 19:00:00,7420.0,0.34,0.511,0,-0.17099999999999999,-0.0,-0.0
2024-01-12 20:00:00,7420.000000000001,0.3,0.5109999999999999,0,-0.2109999999999999,-0.0,-0.0
2024-01-12 21:00:00,7420.0,0.28,0.529,0,-0.249,-0.0,-0.0
2024-01-12 22:00:00,7420.000000000001,0.25,0.5289999999999999,0,-0.2789999999999999,-0.0,-0.0
2024-01-12 23:00:00,7420.0,0.22,0.53,0,-0.31000000000000005,-0.0,-0.0
2024-01-13 00:00:00,7460.000000000001,0.17000000000000004,0.514,0,-0.344,-0.0,-0.0
2024-01-13 01:00:00,7460.0,0.17,0.552,0,-0.382,-0.0,-0.0
2024-01-13 02:00:00,7460.0,0.16,0.622,0,-0.46199999999999997,-0.0,-0.0
2024-01-13 03:00:00,7460.0,0.15999999999999998,0.678,0,-0.518,-0.0,-0.0
2024-01-13 04:00:00,7460.0,0.19,0.658,0,-0.468,-0.0,-0.0
2024-01-13 05:00:00,7460.0,0.2,0.61,0,-0.41,-0.0,-0.0
2024-01-13 06:00:00,7460.0,0.22,0.537,0,-0.31700000000000006,-0.0,-0.0
2024-01-13 07:00:00,7460.0,0.24,0.507,0,-0.267,-0.0,-0.0
2024-01-13 08:00:00,7460.0,0.22000000000000003,0.49499999999999994,0,-0.2749999999999999,-0.0,-0.0
2024-01-13 09:00:00,7460.0,0.21,0.501,0,-0.29100000000000004,-0.0,-0.0
2024-01-13 10:00:00,7460.0,0.22,0.48999999999999994,0,-0.2699999999999999,-0.0,-0.0
2024-01-13 11:00:00,7460.000000000001,0.25,0.493,0,-0.243,-0.0,-0.0
2024-01-13 12:00:00,7460.000000000001,0.2700000000000001,0.473,0,-0.2029999999999999,-0.0,-0.0
2024-01-13 13:00:00,7460.0,0.32,0.44099999999999995,0,-0.12099999999999994,-0.0,-0.0
2024-01-13 14:00:00,7460.0,0.36,0.394,0,-0.03400000000000003,-0.0,-0.0
2024-01-13 15:00:00,7460.0,0.43,0.359,1,0.07100000000000001,5185572.6708,18668061614.88
2024-01-13 16:00:00,7460.000000000001,0.49000000000000005,0.334,1,0.15600000000000003,11393652.628800005,41017149463.680016
2024-01-13 17:00:00,7460.0,0.5200000000000001,0.2869999999999999,1,0.2330000000000002,17017442.708400015,61262793750.24005
2024-01-13 18:00:00,7459.999999999999,0.56,0.27599999999999997,1,0.2840000000000001,20742290.683200005,74672246459.52002
2024-01-13 19:00:00,7460.0,0.61,0.27199999999999996,1,0.338,24686247.3624,88870490504.64
2024-01-13 20:00:00,7460.0,0.66,0.27999999999999997,1,0.38000000000000006,27753769.224000003,99913569206.40001
2024-01-13 21:00:00,7460.0,0.7200000000000001,0.267,1,0.45300000000000007,33085414.364400003,119107491711.84001
2024-01-13 22:00:00,7460.0,0.78,0.25099999999999995,1,0.5290000000000001,38636168.20920001,139090205553.12003
2024-01-13 23:00:00,7460.000000000001,0.8,0.239,1,0.561,40973327.72280001,147503979802.08002
2024-01-14 00:00:00,7460.0,0.85,0.22599999999999998,1,0.624,45574610.5152,164068597854.72
2024-01-14 01:00:00,7460.0,0.92,0.22399999999999998,1,0.6960000000000001,50833219.4208,182999589914.88
2024-01-14 02:00:00,7460.0,0.9200000000000002,0.18199999999999997,1,0.7380000000000002,53900741.28240001,194042668616.64005
2024-01-14 03:00:00,7460.0,0.9300000000000002,0.14099999999999996,1,0.7890000000000001,57625589.25720001,207452121325.92004
2024-01-14 04:00:00,7460.0,0.91,0.13899999999999998,1,0.771,56310937.0308,202719373310.88
2024-01-14 05:00:00,7460.0,0.9200000000000002,0.188,1,0.7320000000000002,53462523.87360001,192465085944.96005
2024-01-14 06:00:00,7460.0,0.9400000000000001,0.234,1,0.7060000000000001,51563581.768800005,185628894367.68002
2024-01-14 07:00:00,7460.0,0.9400000000000001,0.23799999999999996,1,0.7020000000000001,51271436.82960001,184577172586.56003
2024-01-14 08:00:00,7460.0,0.92,0.23599999999999996,1,0.684,49956784.6032,179844424571.52002
2024-01-14 09:00:00,7460.0,0.9,0.236,1,0.664,48496059.9072,174585815665.92
2024-01-14 10:00:00,7460.0,0.8900000000000001,0.225,1,0.6650000000000001,48569096.14200001,174848746111.20004
2024-01-14 11:00:00,7460.0,0.88,0.228,1,0.652,47619625.0896,171430650322.56
2024-01-14 12:00:00,7460.0,0.8900000000000001,0.23599999999999996,1,0.6540000000000001,47765697.55920001,171956511213.12003
2024-01-14 13:00:00,7460.0,0.9099999999999999,0.245,1,0.6649999999999999,48569096.14199999,174848746111.19995
2024-01-14 14:00:00,7460.0,0.92,0.22199999999999998,1,0.6980000000000001,50979291.8904,183525450805.44
2024-01-14 15:00:00,7460.0,0.9500000000000001,0.21199999999999997,1,0.7380000000000001,53900741.282400005,194042668616.64
2024-01-14 16:00:00,7460.0,0.98,0.22199999999999998,1,0.758,55361465.9784,199301277522.24
2024-01-14 17:00:00,7460.0,1.0,0.23499999999999996,1,0.765,55872719.622,201141790639.2
2024-01-14 18:00:00,7460.0,1.01,0.22999999999999998,1,0.78,56968263.144,205085747318.4
2024-01-14 19:00:00,7460.0,1.02,0.208,1,0.812,59305422.6576,213499521567.36002
2024-01-14 20:00:00,7460.0,1.03,0.21799999999999997,1,0.812,59305422.6576,213499521567.36002
2024-01-14 21:00:00,7460.0,1.04,0.24799999999999997,1,0.792,57844697.9616,208240912661.75998
2024-01-14 22:00:00,7460.0,1.05,0.253,1,0.797,58209879.1356,209555564888.16
2024-01-14 23:00:00,7460.0,1.04,0.26099999999999995,1,0.7790000000000001,56895226.909200005,204822816873.12003
2024-01-15 00:00:00,7460.0,1.03,0.284,1,0.746,54485031.160799995,196146112178.87997
2024-01-15 01:00:00,7460.0,1.01,0.30699999999999994,1,0.7030000000000001,51344473.0644,184840103031.84
2024-01-15 02:00:00,7460.0,1.0,0.326,1,0.6739999999999999,49226422.25519999,177215120118.71997
2024-01-15 03:00:00,7460.0,0.9900000000000001,0.335,1,0.655,47838733.794,172219441658.4
2024-01-15 04:00:00,7460.0,0.96,0.33399999999999996,1,0.626,45720682.984799996,164594458745.28
2024-01-15 05:00:00,7460.0,0.94,0.333,1,0.607,44332994.5236,159598780284.96
2024-01-15 06:00:00,7460.0,0.93,0.336,1,0.5940000000000001,43383523.471200004,156180684496.32
2024-01-15 07:00:00,7460.0,0.92,0.33399999999999996,1,0.5860000000000001,42799233.592800006,154077240934.08002
2024-01-15 08:00:00,7460.0,0.9,0.31899999999999995,1,0.5810000000000001,42434052.418800004,152762588707.68002
2024-01-15 09:00:00,7460.0,0.89,0.31899999999999995,1,0.5710000000000001,41703690.07080001,150133284254.88004
2024-01-15 10:00:00,7460.0,0.8900000000000001,0.319,1,0.5710000000000002,41703690.070800014,150133284254.88004
2024-01-15 11:00:00,7460.0,0.88,0.30999999999999994,1,0.5700000000000001,41630653.836,149870353809.6
2024-01-15 12:00:00,7460.0,0.8900000000000001,0.30199999999999994,1,0.5880000000000002,42945306.06240001,154603101824.64005
2024-01-15 13:00:00,7460.0,0.8900000000000001,0.304,1,0.5860000000000001,42799233.592800006,154077240934.08002
2024-01-15 14:00:00,7460.0,0.8800000000000001,0.31699999999999995,1,0.5630000000000002,41119400.19240001,148029840692.64005
2024-01-15 15:00:00,7460.0,0.87,0.322,1,0.548,40023856.6704,144085884013.44
2024-01-15 16:00:00,7460.0,0.87,0.31999999999999995,1,0.55,40169929.14,144611744904.0
2024-01-15 17:00:00,7460.0,0.8600000000000001,0.31399999999999995,1,0.5460000000000002,39877784.20080001,143560023122.88004
2024-01-15 18:00:00,7460.0,0.86,0.31199999999999994,1,0.548,40023856.6704,144085884013.44
2024-01-15 19:00:00,7460.0,0.84,0.329,1,0.5109999999999999,37321515.98279999,134357457538.07997
2024-01-15 20:00:00,7460.0,0.83,0.339,1,0.49099999999999994,35860791.2868,129098848632.48
2024-01-15 21:00:00,7460.0,0.82,0.351,1,0.469,34253994.121199995,123314378836.31998
2024-01-15 22:00:00,7460.0,0.8100000000000002,0.351,1,0.4590000000000002,33523631.773200013,120685074383.52005
2024-01-15 23:00:00,7460.0,0.81,0.355,1,0.45500000000000007,33231486.834000003,119633352602.40001
2024-01-16 00:00:00,7460.0,0.7899999999999999,0.35799999999999993,1,0.432,31551653.433599997,113585952360.95999
2024-01-16 01:00:00,7460.0,0.78,0.354,1,0.42600000000000005,31113436.024800003,112008369689.28001
2024-01-16 02:00:00,7460.0,0.76,0.3529999999999999,1,0.4070000000000001,29725747.563600004,107012691228.96
2024-01-16 03:00:00,7460.0,0.74,0.3509999999999999,1,0.38900000000000007,28411095.337200005,102279943213.92001
2024-01-16 04:00:00,7460.0,0.73,0.3479999999999999,1,0.38200000000000006,27899841.693600003,100439430096.96
2024-01-16 05:00:00,7460.0,0.7,0.345,1,0.355,25927863.354,93340308074.4
2024-01-16 06:00:00,7460.0,0.68,0.347,1,0.3330000000000001,24321066.188400004,87555838278.24002
2024-01-16 07:00:00,7460.0,0.66,0.3539999999999999,1,0.3060000000000001,22349087.848800007,80456716255.68002
2024-01-16 08:00:00,7460.0,0.64,0.349,1,0.29100000000000004,21253544.326800004,76512759576.48001
2024-01-16 09:00:00,7460.0,0.6200000000000001,0.35,1,0.27000000000000013,19719783.39600001,70991220225.60004
2024-01-16 10:00:00,7460.0,0.62,0.348,1,0.272,19865855.8656,71517081116.16
2024-01-16 11:00:00,7460.0,0.6000000000000001,0.34099999999999997,1,0.2590000000000001,18916384.813200008,68098985327.52003
2024-01-16 12:00:00,7460.0,0.6,0.33599999999999997,1,0.264,19281565.9872,69413637553.92
2024-01-16 13:00:00,7460.0,0.59,0.334,1,0.25599999999999995,18697276.108799994,67310193991.67998
2024-01-16 14:00:00,7460.0,0.59,0.34099999999999997,1,0.249,18186022.4652,65469680874.72
2024-01-16 15:00:00,7460.0,0.59,0.3469999999999999,1,0.24300000000000005,17747805.0564,63892098203.04
2024-01-16 16:00:00,7460.0,0.58,0.3479999999999999,1,0.23200000000000004,16944406.473600004,60999863304.960014
2024-01-16 17:00:00,7460.0,0.5800000000000001,0.351,1,0.2290000000000001,16725297.769200006,60211071969.120026
2024-01-16 18:00:00,7460.0,0.58,0.3519999999999999,1,0.22800000000000004,16652261.534400001,59948141523.840004
2024-01-16 19:00:00,7460.0,0.58,0.355,1,0.22499999999999998,16433152.829999998,59159350187.99999
2024-01-16 20:00:00,7460.0,0.58,0.3559999999999999,1,0.22400000000000003,16360116.595200002,58896419742.72001
2024-01-16 21:00:00,7460.0,0.58,0.352,1,0.22799999999999998,16652261.534399997,59948141523.83999
2024-01-16 22:00:00,7460.0,0.59,0.353,1,0.237,17309587.6476,62314515531.35999
2024-01-16 23:00:00,7460.0,0.59,0.348,1,0.242,17674768.821599998,63629167757.759995
2024-01-17 00:00:00,7460.0,0.6,0.34299999999999997,1,0.257,18770312.3436,67573124436.96001
2024-01-17 01:00:00,7460.0,0.6,0.348,1,0.252,18405131.1696,66258472210.56
2024-01-17 02:00:00,7460.0,0.6,0.343,1,0.25699999999999995,18770312.343599997,67573124436.95999
2024-01-17 03:00:00,7460.0,0.5999999999999999,0.331,1,0.26899999999999985,19646747.161199987,70728289780.31995
2024-01-17 04:00:00,7460.0,0.6099999999999999,0.32799999999999996,1,0.2819999999999999,20596218.213599995,74146385568.95998
2024-01-17 05:00:00,7460.0,0.6,0.32499999999999996,1,0.275,20084964.57,72305872452.0
2024-01-17 06:00:00,7460.0,0.6,0.32199999999999995,1,0.278,20304073.2744,73094663787.84
2024-01-17 07:00:00,7460.0,0.6000000000000001,0.32199999999999995,1,0.27800000000000014,20304073.27440001,73094663787.84004
2024-01-17 08:00:00,7460.0,0.6,0.32399999999999995,1,0.276,20158000.8048,72568802897.28
2024-01-17 09:00:00,7460.0,0.6099999999999999,0.32299999999999995,1,0.2869999999999999,20961399.387599993,75461037795.35997
2024-01-17 10:00:00,7460.0,0.62,0.31099999999999994,1,0.30900000000000005,22568196.553200003,81245507591.52
2024-01-17 11:00:00,7460.0,0.6200000000000001,0.304,1,0.3160000000000001,23079450.19680001,83086020708.48003
2024-01-17 12:00:00,7460.0,0.67,0.281,1,0.389,28411095.3372,102279943213.92
2024-01-17 13:00:00,7460.0,0.66,0.251,1,0.40900000000000003,29871820.0332,107538552119.52
2024-01-17 14:00:00,7460.0,0.67,0.251,1,0.41900000000000004,30602182.3812,110167856572.32
2024-01-17 15:00:00,7460.0,0.69,0.265,1,0.42499999999999993,31040399.789999995,111745439243.99998
2024-01-17 16:00:00,7460.0,0.7200000000000001,0.285,1,0.4350000000000001,31770762.138000008,114374743696.80003
2024-01-17 17:00:00,7460.0,0.71,0.305,1,0.40499999999999997,29579675.093999997,106486830338.4
2024-01-17 18:00:00,7460.0,0.74,0.316,1,0.424,30967363.5552,111482508798.72
2024-01-17 19:00:00,7460.0,0.76,0.325,1,0.435,31770762.138,114374743696.8
2024-01-17 20:00:00,7460.0,0.7700000000000001,0.30699999999999994,1,0.4630000000000002,33815776.71240001,121736796164.64005
2024-01-17 21:00:00,7459.999999999999,0.77,0.288,1,0.48200000000000004,35203465.1736,126732474624.96
2024-01-17 22:00:00,7460.0,0.78,0.2869999999999999,1,0.4930000000000001,36006863.756400004,129624709523.04001
2024-01-17 23:00:00,7460.0,0.77,0.284,1,0.48600000000000004,35495610.1128,127784196406.08
2024-01-18 00:00:00,7460.0,0.75,0.294,1,0.456,33304523.0688,119896283047.68
2024-01-18 01:00:00,7460.0,0.76,0.2839999999999999,1,0.4760000000000001,34765247.764800005,125154891953.28001
2024-01-18 02:00:00,7460.0,0.7700000000000001,0.2849999999999999,1,0.4850000000000002,35422573.87800001,127521265960.80005
2024-01-18 03:00:00,7460.0,0.76,0.294,1,0.466,34034885.4168,122525587500.48
2024-01-18 04:00:00,7460.0,0.7500000000000001,0.298,1,0.4520000000000001,33012378.129600007,118844561266.56003
2024-01-18 05:00:00,7460.0,0.75,0.301,1,0.449,32793269.4252,118055769930.72
2024-01-18 06:00:00,7460.0,0.7300000000000001,0.306,1,0.4240000000000001,30967363.555200007,111482508798.72003
2024-01-18 07:00:00,7460.0,0.72,0.30699999999999994,1,0.41300000000000003,30163964.972400002,108590273900.64001
2024-01-18 08:00:00,7460.0,0.72,0.316,1,0.40399999999999997,29506638.859199997,106223899893.12
2024-01-18 09:00:00,7459.999999999999,0.7200000000000001,0.318,1,0.4020000000000001,29360566.389600005,105698039002.56001
2024-01-18 10:00:00,7460.0,0.71,0.31899999999999995,1,0.391,28557167.8068,102805804104.48
2024-01-18 11:00:00,7460.0,0.69,0.32299999999999995,1,0.367,26804298.1716,96495473417.76
2024-01-18 12:00:00,7460.0,0.6800000000000002,0.32899999999999996,1,0.3510000000000002,25635718.414800014,92288586293.28004
2024-01-18 13:00:00,7460.0,0.67,0.331,1,0.339,24759283.597200003,89133420949.92001
2024-01-18 14:00:00,7460.0,0.6646174917275569,0.33099999999999996,1,0.33361749172755695,24366165.459200907,87718195653.12326
2024-01-18 15:00:00,7460.0,0.66,0.32399999999999995,1,0.3360000000000001,24540174.892800003,88344629614.08002
2024-01-18 16:00:00,7460.0,0.65,0.326,1,0.324,23663740.0752,85189464270.72
2024-01-18 17:00:00,7460.0,0.6399999999999999,0.336,1,0.3039999999999999,22203015.37919999,79930855365.11996
2024-01-18 18:00:00,7460.0,0.65,0.343,1,0.307,22422124.0836,80719646700.95999
2024-01-18 19:00:00,6800.0,0.67,0.348,1,0.32200000000000006,21437016.048000004,77173257772.80002
2024-01-18 20:00:00,6800.0,0.67,0.308,1,0.36200000000000004,24099999.408000004,86759997868.80002
2024-01-18 21:00:00,6799.999999999999,0.6899999999999998,0.2849999999999999,1,0.4049999999999999,26962706.519999992,97065743471.99997
2024-01-18 22:00:00,6800.0,0.7,0.279,1,0.42099999999999993,28027899.863999996,100900439510.4
2024-01-18 23:00:00,6800.0,0.7,0.278,1,0.42199999999999993,28094474.447999995,101140108012.79999
2024-01-19 00:00:00,6800.000000000001,0.72,0.281,1,0.43899999999999995,29226242.376000002,105214472553.6
2024-01-19 01:00:00,6800.0,0.7199999999999999,0.27799999999999997,1,0.4419999999999999,29425966.12799999,105933478060.79997
2024-01-19 02:00:00,6800.0,0.7200000000000001,0.278,1,0.44200000000000006,29425966.128000002,105933478060.8
2024-01-19 03:00:00,6800.0,0.7200000000000001,0.282,1,0.4380000000000001,29159667.792000007,104974804051.20003
2024-01-19 04:00:00,6800.0,0.72,0.278,1,0.44199999999999995,29425966.127999995,105933478060.79999
2024-01-19 05:00:00,6800.0,0.72,0.274,1,0.44599999999999995,29692264.463999998,106892152070.4
2024-01-19 06:00:00,6800.0,0.71,0.27299999999999996,1,0.437,29093093.208,104735135548.8
2024-01-19 07:00:00,6800.0,0.71,0.277,1,0.43299999999999994,28826794.871999998,103776461539.2
2024-01-19 08:00:00,6800.0,0.7000000000000001,0.274,1,0.42600000000000005,28360772.784,102098782022.40001
2024-01-19 09:00:00,6800.0,0.69,0.27299999999999996,1,0.417,27761601.527999997,99941765500.79999
2024-01-19 10:00:00,6800.0,0.68,0.26999999999999996,1,0.4100000000000001,27295579.440000005,98264085984.00002
2024-01-19 11:00:00,6800.0,0.68,0.278,1,0.402,26762982.768000003,96346737964.8
2024-01-19 12:00:00,6800.0,0.6700000000000002,0.275,1,0.39500000000000013,26296960.680000007,94669058448.00003
2024-01-19 13:00:00,6800.0,0.6600000000000001,0.269,1,0.3910000000000001,26030662.344000008,93710384438.40002
2024-01-19 14:00:00,6800.0,0.6600000000000001,0.268,1,0.3920000000000001,26097236.928000007,93950052940.80002
2024-01-19 15:00:00,6800.0,0.6600000000000001,0.263,1,0.39700000000000013,26430109.84800001,95148395452.80003
2024-01-19 16:00:00,6800.0,0.66,0.256,1,0.404,26896131.936,96826074969.6
2024-01-19 17:00:00,6800.0,0.68,0.25,1,0.43000000000000005,28627071.120000005,103057456032.00002
2024-01-19 18:00:00,6800.0,0.69,0.24,1,0.44999999999999996,29958562.799999997,107850826079.99998
2024-01-19 19:00:00,6800.0,0.7,0.235,1,0.46499999999999997,30957181.56,111445853616.0
2024-01-19 20:00:00,6800.0,0.7,0.224,1,0.476,31689501.983999997,114082207142.4
2024-01-19 21:00:00,6800.0,0.7099999999999999,0.22799999999999998,1,0.4819999999999999,32088949.48799999,115520218156.79997
2024-01-19 22:00:00,6799.999999999999,0.72,0.22999999999999998,1,0.49,32621546.159999996,117437566175.99998
2024-01-19 23:00:00,6799.999999999999,0.7300000000000001,0.228,1,0.5020000000000001,33420441.168000005,120313588204.80002
2024-01-20 00:00:00,6799.999999999999,0.74,0.234,1,0.506,33686739.50399999,121272262214.39998
2024-01-20 01:00:00,6799.999999999999,0.7499999999999999,0.23099999999999998,1,0.5189999999999999,34552209.09599999,124387952745.59998
2024-01-20 02:00:00,6799.999999999999,0.7500000000000001,0.227,1,0.5230000000000001,34818507.432000004,125346626755.20001
2024-01-20 03:00:00,6799.999999999999,0.7600000000000001,0.229,1,0.5310000000000001,35351104.104,127263974774.40001
2024-01-20 04:00:00,6799.999999999999,0.77,0.235,1,0.535,35617402.44,128222648783.99998
2024-01-20 05:00:00,6799.999999999999,0.7700000000000001,0.24,1,0.5300000000000001,35284529.52,127024306272.00002
2024-01-20 06:00:00,6799.999999999999,0.77,0.237,1,0.533,35484253.272,127743311779.2
2024-01-20 07:00:00,6799.999999999999,0.78,0.241,1,0.539,35883700.776,129181322793.6
2024-01-20 08:00:00,6799.999999999999,0.7800000000000001,0.24799999999999997,1,0.5320000000000001,35417678.68800001,127503643276.80003
2024-01-20 09:00:00,6799.999999999999,0.79,0.252,1,0.538,35817126.192,128941654291.20001
2024-01-20 10:00:00,6799.999999999999,0.8,0.25199999999999995,1,0.548,36482872.032,131338339315.2
2024-01-20 11:00:00,6799.999999999999,0.8,0.255,1,0.545,36283148.28,130619333808.0
2024-01-20 12:00:00,6799.999999999999,0.8,0.25399999999999995,1,0.546,36349722.864,130859002310.4
2024-01-20 13:00:00,6799.999999999999,0.81,0.25199999999999995,1,0.558,37148617.872,133735024339.20001
